Batch S21 Page 1 of 20
Sensible Biotechnologies, https://sensible.bio, https://www.ycombinator.com/companies/sensible-biotechnologies, []
Byte Kitchen, https://www.bytekitchen.io/, https://www.ycombinator.com/companies/byte-kitchen, []
Orderli, https://orderli.com/en, https://www.ycombinator.com/companies/orderli, []
Suplias, https://suplias.com, https://www.ycombinator.com/companies/suplias, []
Abhi, https://abhi.com.pk/ #SITEDOWN, https://www.ycombinator.com/companies/abhi, []
Pandai, https://www.pandai.org, https://www.ycombinator.com/companies/pandai, []
Verde, https://www.verde.agr.br, https://www.ycombinator.com/companies/verde, []
Coinfeeds, https://coinfeeds.io, https://www.ycombinator.com/companies/coinfeeds, []
idemeum, https://www.idemeum.com, https://www.ycombinator.com/companies/idemeum, []
Ruth Health, https://www.ruthhealth.com/, https://www.ycombinator.com/companies/ruth-health, []
Shape, https://shape.xyz, https://www.ycombinator.com/companies/shape, []
Baubap, https://www.baubap.com, https://www.ycombinator.com/companies/baubap, []
Novatr, https://www.novatr.com, https://www.ycombinator.com/companies/novatr, []
Kapacity.io, https://kapacity.io, https://www.ycombinator.com/companies/kapacity-io, []
Malga, https://malga.io/ #SITEDOWN, https://www.ycombinator.com/companies/malga, []
Tuli Health, https://tuli.health, https://www.ycombinator.com/companies/tuli-health, []
Stownest, https://stownest.com, https://www.ycombinator.com/companies/stownest, []
Filadd, https://courses.filadd.com/, https://www.ycombinator.com/companies/filadd, [github.com/muicss/loadjs|github.com/sourcec0de/loadjs,github.com/filamentgroup/loadCSS,github.com/flatpickr/flatpickr/blob/master/src/index.ts]
Batch S21 Page 5 of 20
Kiwi Biosciences, https://www.fodzyme.com, https://www.ycombinator.com/companies/kiwi-biosciences, []
Nasdisc, https://www.nasdisc.com, https://www.ycombinator.com/companies/nasdisc, []
Luable, https://mejorcdt.com/, https://www.ycombinator.com/companies/luable, []
Caire Health, http://cairehealth.com, https://www.ycombinator.com/companies/caire-health, []
bloop, https://bloop.ai, https://www.ycombinator.com/companies/bloop, [github.com/login/oauth/authorize|github.com/login/oauth/authorize]
Infer, https://www.infer.so/, https://www.ycombinator.com/companies/infer, []
Pylon, https://www.pylonump.com/, https://www.ycombinator.com/companies/pylon, []
Dime, https://www.dime.io/, https://www.ycombinator.com/companies/dime, []
Telivy, https://www.telivy.com, https://www.ycombinator.com/companies/telivy, []
Zuma, https://www.getzuma.com/, https://www.ycombinator.com/companies/resident-boost, []
PAYZE, https://payze.io/, https://www.ycombinator.com/companies/payze, []
Humane Genomics, https://humanegenomics.com, https://www.ycombinator.com/companies/humane-genomics, []
Female Invest, https://www.femaleinvest.com/, https://www.ycombinator.com/companies/female-invest, []
Ferveret, http://www.ferveret.com, https://www.ycombinator.com/companies/ferveret-inc, []
Filta, http://www.getfilta.com, https://www.ycombinator.com/companies/filta, []
Siglo, https://siglo.com/, https://www.ycombinator.com/companies/siglo, []
Waterplan, http://waterplan.com, https://www.ycombinator.com/companies/waterplan, []
Buoyant Aero, https://www.buoyant.aero, https://www.ycombinator.com/companies/buoyant-aero, []
Aer, https://www.aercompliance.com/, https://www.ycombinator.com/companies/aer, []
Hudson Labs (formerly Bedrock AI), https://www.hudson-labs.com/, https://www.ycombinator.com/companies/hudson-labs, []
Batch S21 Page 6 of 20
Greenwork, https://joingreenwork.com, https://www.ycombinator.com/companies/greenwork, []
Nomod, https://nomod.com, https://www.ycombinator.com/companies/nomod, []
Genuity, https://gogenuity.com/, https://www.ycombinator.com/companies/genuity, []
Genomelink, https://genomelink.io/, https://www.ycombinator.com/companies/genomelink, []
Telmai, https://www.telm.ai/, https://www.ycombinator.com/companies/telmai, []
Infina, http://infina.vn, https://www.ycombinator.com/companies/infina, []
Adni, https://www.adni.co/, https://www.ycombinator.com/companies/adni, [github.com/adobe-fonts/source-sans/blob/release/source-sans-3.css]
Pillar, https://withpillar.com, https://www.ycombinator.com/companies/pillar, []
Tenyks, http://tenyks.ai/, https://www.ycombinator.com/companies/tenyks, []
Chari, https://chari.co/, https://www.ycombinator.com/companies/chari, []
Noloco, https://noloco.io, https://www.ycombinator.com/companies/noloco, []
Litnerd, https://litnerd.com/, https://www.ycombinator.com/companies/litnerd, []
Dots 💸, https://dots.dev, https://www.ycombinator.com/companies/dots-2, []
Revery AI, https://revery.ai, https://www.ycombinator.com/companies/revery-ai, []
Reason Robotics, https://www.reasonrobotics.ai, https://www.ycombinator.com/companies/reason-robotics, []
Mach9, https://www.mach9.ai/, https://www.ycombinator.com/companies/mach9, []
Examedi, https://www.examedi.com, https://www.ycombinator.com/companies/examedi, []
Ancana, https://www.ancana.co, https://www.ycombinator.com/companies/ancana, []
Onfolk, http://onfolk.com, https://www.ycombinator.com/companies/onfolk, []
Bolster, https://bolsterbuilt.com, https://www.ycombinator.com/companies/bolster, []
Batch S21 Page 7 of 20
Floatpays Inc, https://www.floatpays.com, https://www.ycombinator.com/companies/floatpays-inc, [github.com/soflyy/oxygen/issues/1638]
HitPay, https://www.hitpayapp.com, https://www.ycombinator.com/companies/hitpay, []
Coast, https://trycoast.com, https://www.ycombinator.com/companies/coast, []
TransAstra Corporation, https://www.transastra.com #SITEDOWN, https://www.ycombinator.com/companies/transastra-corporation, []
Float, https://float.xyz, https://www.ycombinator.com/companies/float, []
The Breakaway, https://www.breakaway.app/, https://www.ycombinator.com/companies/the-breakaway, []
Matrubials, https://matrubials.com/, https://www.ycombinator.com/companies/matrubials-inc, []
Writesonic, https://writesonic.com/, https://www.ycombinator.com/companies/writesonic, []
Akute Health, https://www.akutehealth.com, https://www.ycombinator.com/companies/akute-health, []
outloud.ai, https://www.outloud.ai/, https://www.ycombinator.com/companies/outloud-ai, []
Sirka, https://www.sirka.io/, https://www.ycombinator.com/companies/sirka, []
Mentum, http://getmentum.com, https://www.ycombinator.com/companies/mentum, []
Meticulous, https://www.meticulous.ai, https://www.ycombinator.com/companies/meticulous, []
Warrant, https://warrant.dev/, https://www.ycombinator.com/companies/warrant, [github.com/warrant-dev|github.com/warrant-dev,github.com/warrant-dev/warrant-go,github.com/warrant-dev/warrant-java,github.com/warrant-dev/warrant-python,github.com/warrant-dev/warrant-ruby,github.com/warrant-dev/warrant-express-middleware,github.com/warrant-dev/warrant-node,github.com/warrant-dev/warrant-php,github.com/warrant-dev,github.com/warrant-dev/angular-warrant,github.com/warrant-dev,github.com/warrant-dev/warrant,github.com/warrant-dev/warrant-go,github.com/warrant-dev/warrant-go,github.com/warrant-dev/warrant-java,github.com/warrant-dev/warrant-python,github.com/warrant-dev/warrant-ruby,github.com/warrant-dev/warrant-express-middleware,github.com/warrant-dev/warrant-node,github.com/warrant-dev/warrant-php,github.com/warrant-dev,github.com/warrant-dev/angular-warrant,github.com/warrant-dev,github.com/warrant-dev/warrant]
Spark Studio, https://sparkstudio.co, https://www.ycombinator.com/companies/spark-studio, []
Adaptyv Biosystems, https://www.adaptyvbio.com/, https://www.ycombinator.com/companies/adaptyv-biosystems, []
Endla, https://endla.com, https://www.ycombinator.com/companies/endla, []
Marble, https://www.rentmarble.com, https://www.ycombinator.com/companies/marble, []
HeyCharge, https://heycharge.com/, https://www.ycombinator.com/companies/heycharge, []
Heimdal, https://www.heimdalccu.com, https://www.ycombinator.com/companies/heimdal, []
Batch S21 Page 8 of 20
Cumbuca, https://www.cumbuca.com #SITEDOWN, https://www.ycombinator.com/companies/cumbuca, []
Evidently AI, https://evidentlyai.com, https://www.ycombinator.com/companies/evidently-ai, [github.com/evidentlyai/evidently|github.com/evidentlyai/evidently,github.com/evidentlyai/evidently,github.com/evidentlyai/evidently,github.com/evidentlyai/evidently,github.com/evidentlyai/evidently,github.com/evidentlyai/evidently,github.com/evidentlyai/evidently]
Whaly, https://whaly.io, https://www.ycombinator.com/companies/whaly, []
Payhippo, https://payhippo.africa/, https://www.ycombinator.com/companies/payhippo, []
Portão 3, https://portao3.com.br, https://www.ycombinator.com/companies/portao-3, []
Zensors, https://www.zensors.com, https://www.ycombinator.com/companies/zensors-inc, []
Flowly, https://www.flowly.world/, https://www.ycombinator.com/companies/flowly, []
Harmonic Discovery, http://harmonicdiscovery.com, https://www.ycombinator.com/companies/harmonic-discovery, []
Makani Science, http://makaniscience.net/, https://www.ycombinator.com/companies/makani-science, []
Fizz, https://www.joinfizz.com/, https://www.ycombinator.com/companies/fizz, []
lapzo, https://www.lapzo.com, https://www.ycombinator.com/companies/lapzo, []
Astek Diagnostics, http://astekdx.com, https://www.ycombinator.com/companies/astek-diagnostics-inc, [github.com/filipelinhares/ress]
Freterium, https://www.freterium.com, https://www.ycombinator.com/companies/freterium, []
Digistain, https://digistain.co.uk/, https://www.ycombinator.com/companies/digistain, []
Protex AI, https://www.protex.ai, https://www.ycombinator.com/companies/protex-ai, []
Inflow, https://getinflow.io/, https://www.ycombinator.com/companies/inflow, [github.com/js-cookie/js-cookie]
Vinco, https://www.vincoed.com, https://www.ycombinator.com/companies/vinco, []
Aleph, https://getaleph.com/, https://www.ycombinator.com/companies/aleph, []
KaiPod Learning, http://www.kaipodlearning.com, https://www.ycombinator.com/companies/kaipod-learning, []
Kodda, https://kodda.mx/, https://www.ycombinator.com/companies/kodda, []
Batch S21 Page 9 of 20
Aleph Solutions, https://www.alephcrm.com, https://www.ycombinator.com/companies/aleph-solutions, []
Zoios., https://zoios.io, https://www.ycombinator.com/companies/zoios, []
Kurios, https://www.kurios.la/, https://www.ycombinator.com/companies/kurios, []
Encuadrado, https://www.encuadrado.com/, https://www.ycombinator.com/companies/encuadrado, []
